"TIME","GEO","INDIC_DE","Value"
"1996","Croatia","Average population - total","4,557,097"
"1996","Croatia","Average population - males","2,190,052"
"1996","Italy","Population on 1 January - total ","56,844,197"
"1996","Italy","Population on 1 January - males","27,560,294"
"1996","Italy","Population on 1 January - females","29,283,903"
"1996","Italy","Average population - total","56,860,281"
"1996","Italy","Average population - males","27,563,534"
"1996","Cyprus","Population on 1 January - total ","656,333"
"1996","Cyprus","Population on 1 January - males","324,809"
"1996","Cyprus","Population on 1 January - females","331,524"
"1996","Cyprus","Average population - total","661,323"
"1996","Cyprus","Average population - males","327,002"
"1996","Latvia","Population on 1 January - total ","2,469,531"
"1996","Latvia","Population on 1 January - males","1,138,797"
"1996","Latvia","Population on 1 January - females","1,330,734"
"1996","Latvia","Average population - total","2,457,222"
"1996","Latvia","Average population - males","1,132,799"
"1996","Lithuania","Population on 1 January - total ","3,615,212"
"1996","Lithuania","Population on 1 January - males","1,701,565"
"1996","Lithuania","Population on 1 January - females","1,913,647"
"1996","Lithuania","Average population - total","3,601,613"
"1996","Lithuania","Average population - males","1,693,703"
"1996","Luxembourg","Population on 1 January - total ","411,600"
"1996","Luxembourg","Population on 1 January - males","202,012"
"1996","Luxembourg","Population on 1 January - females","209,588"
"1996","Luxembourg","Average population - total","414,225"
"1996","Luxembourg","Average population - males","203,351"
"1996","Hungary","Population on 1 January - total ","10,321,229"
"1996","Hungary","Population on 1 January - males","4,929,222"
"1996","Hungary","Population on 1 January - females","5,392,007"
"1996","Hungary","Average population - total","10,311,238"
"1996","Hungary","Average population - males","4,922,589"
"1996","Malta","Population on 1 January - total ","378,404"
"1996","Malta","Population on 1 January - males","186,970"
"1996","Malta","Population on 1 January - females","191,434"
"1996","Malta","Average population - total","379,905"
"1996","Malta","Average population - males","187,711"
"1996","Netherlands","Population on 1 January - total ","15,493,889"
"1996","Netherlands","Population on 1 January - males","7,662,289"
"1996","Netherlands","Population on 1 January - females","7,831,600"
"1996","Netherlands","Average population - total","15,530,498"
"1996","Netherlands","Average population - males","7,679,546"
"1996","Austria","Population on 1 January - total ","7,953,067"
"1996","Austria","Population on 1 January - males","3,836,950"
"1996","Austria","Population on 1 January - females","4,116,117"
"1996","Austria","Average population - total","7,959,017"
"1996","Austria","Average population - males","3,840,485"
"1996","Poland","Population on 1 January - total ","38,609,399"
"1996","Poland","Population on 1 January - males","18,786,030"
"1996","Poland","Population on 1 January - females","19,823,369"
"1996","Poland","Average population - total","38,624,370"
"1996","Poland","Average population - males","18,791,365"
"1996","Portugal","Population on 1 January - total ","10,043,693"
"1996","Portugal","Population on 1 January - males","4,839,946"
"1996","Portugal","Population on 1 January - females","5,203,747"
"1996","Portugal","Average population - total","10,063,945"
"1996","Portugal","Average population - males","4,850,235"
"1996","Romania","Population on 1 January - total ","22,656,145"
"1996","Romania","Population on 1 January - males","11,107,719"
"1996","Romania","Population on 1 January - females","11,548,426"
"1996","Romania","Average population - total","22,619,004"
"1996","Romania","Average population - males","11,085,337"
"1996","Slovenia","Population on 1 January - total ","1,990,266"
"1996","Slovenia","Population on 1 January - males","968,074"
"1996","Slovenia","Population on 1 January - females","1,022,192"
"1996","Slovenia","Average population - total","1,988,628"
"1996","Slovenia","Average population - males","968,354"
"1996","Slovakia","Population on 1 January - total ","5,367,790"
"1996","Slovakia","Population on 1 January - males","2,613,712"
"1996","Slovakia","Population on 1 January - females","2,754,078"
"1996","Slovakia","Average population - total","5,373,361"
"1996","Slovakia","Average population - males","2,616,073"
"1996","Finland","Population on 1 January - total ","5,116,826"
"1996","Finland","Population on 1 January - males","2,491,701"
"1996","Finland","Population on 1 January - females","2,625,125"
"1996","Finland","Average population - total","5,124,573"
"1996","Finland","Average population - males","2,496,149"
"1996","Sweden","Population on 1 January - total ","8,837,496"
"1996","Sweden","Population on 1 January - males","4,366,071"
"1996","Sweden","Population on 1 January - females","4,471,425"
"1996","Sweden","Average population - total","8,840,998"
"1996","Sweden","Average population - males","4,367,894"
"1996","United Kingdom","Population on 1 January - total ","58,094,587"
"1996","United Kingdom","Population on 1 January - males","28,245,423"
"1996","United Kingdom","Population on 1 January - females","29,849,164"
"1996","United Kingdom","Average population - total","58,166,950"
"1996","United Kingdom","Average population - males","28,287,257"
"1996","European Economic Area (EU28 plus IS, LI, NO)","Population on 1 January - total ","487,405,223"
"1996","European Economic Area (EU28 plus IS, LI, NO)","Population on 1 January - males","237,295,762"
"1996","European Economic Area (EU28 plus IS, LI, NO)","Population on 1 January - females","250,109,461"
"1996","European Economic Area (EU28 plus IS, LI, NO)","Average population - total","487,805,885"
"1996","European Economic Area (EU28 plus IS, LI, NO)","Average population - males","237,497,506"
"1996","European Economic Area (EU27 plus IS, LI, NO)","Population on 1 January - total ","482,824,056"
"1996","European Economic Area (EU27 plus IS, LI, NO)","Population on 1 January - males","235,094,144"
"1996","European Economic Area (EU27 plus IS, LI, NO)","Population on 1 January - females","247,729,912"
"1996","European Economic Area (EU27 plus IS, LI, NO)","Average population - total","483,248,788"
"1996","European Economic Area (EU27 plus IS, LI, NO)","Average population - males","235,307,454"
"1996","European Free Trade Association","Population on 1 January - total ","11,731,192"
"1996","European Free Trade Association","Population on 1 January - males","5,758,997"
"1996","European Free Trade Association","Population on 1 January - females","5,972,195"
"1996","European Free Trade Association","Average population - total","11,753,135"
"1996","European Free Trade Association","Average population - males","5,769,587"
"1996","Iceland","Population on 1 January - total ","267,958"
"1996","Iceland","Population on 1 January - males","134,310"
"1996","Iceland","Population on 1 January - females","133,648"
"1996","Iceland","Average population - total","268,916"
"1996","Iceland","Average population - males","134,772"
"1996","Liechtenstein","Population on 1 January - total ","30,923"
"1996","Liechtenstein","Population on 1 January - males","15,100"
"1996","Liechtenstein","Population on 1 January - females","15,823"
"1996","Liechtenstein","Average population - total","31,033"
"1996","Liechtenstein","Average population - males","15,138"
"1996","Norway","Population on 1 January - total ","4,369,957"
"1996","Norway","Population on 1 January - males","2,160,745"
"1996","Norway","Population on 1 January - females","2,209,212"
"1996","Norway","Average population - total","4,381,336"
"1996","Norway","Average population - males","2,166,445"
"1996","Switzerland","Population on 1 January - total ","7,062,354"
"1996","Switzerland","Population on 1 January - males","3,448,842"
"1996","Switzerland","Population on 1 January - females","3,613,512"
"1996","Switzerland","Average population - total","7,071,850"
"1996","Switzerland","Average population - males","3,453,232"
"1996","Montenegro","Population on 1 January - total ","603,317"
"1996","Montenegro","Population on 1 January - males","300,242"
"1996","Montenegro","Population on 1 January - females","303,075"
"1996","Montenegro","Average population - total","604,464"
"1996","Montenegro","Average population - males","300,818"
"1996","North Macedonia","Population on 1 January - total ","1,971,687"
"1996","North Macedonia","Population on 1 January - males","987,678"
"1996","North Macedonia","Population on 1 January - females","984,009"
"1996","North Macedonia","Average population - total","1,981,543"
"1996","North Macedonia","Average population - males","992,296"
"1996","Albania","Population on 1 January - total ","3,136,032"
